timestamp,actualtime(ms),compr1data,compr2data,ejectdata,precompdata,compr1punchno,compr2punchno,ejectpunchno,precomppunchno,punch1-sticking,punch2-sticking,punch3-sticking,punch4-sticking,punch5-sticking,punch6-sticking,punch7-sticking,punch8-sticking,pressname,punchtype,headflatradius,rimradius,numberofstations,numberofsides,maxtabletrate,layers,maincomprollerradius1,maincomprollerradius2,maincomprollerradius3,turretpitchcircleradius,precomprollerradius,anglebetweenpreandmain,anglebetweenmainandeject,ejectionangle,turretspeed,feedertype,feederspeed,materialsinformation,relative_time,absolute_time,datetime,time_str,compression_force_1,compression_force_2,ejection_force,pre_compression_force,sticking,normal
86574000,2025-05-24T11:46:27.574,0,43,571,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,54.0,86574000,2025-05-24 11:46:27.574,11:46:27.574000,0,43,571,0,3,0
86576000,2025-05-24T11:46:27.576,0,38,572,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,56.0,86576000,2025-05-24 11:46:27.576,11:46:27.576000,0,38,572,0,3,0
86578000,2025-05-24T11:46:27.578,0,43,568,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,58.0,86578000,2025-05-24 11:46:27.578,11:46:27.578000,0,43,568,0,3,0
86580000,2025-05-24T11:46:27.580,0,33,582,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,60.0,86580000,2025-05-24 11:46:27.580,11:46:27.580000,0,33,582,0,3,0
86582000,2025-05-24T11:46:27.582,0,50,587,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,62.0,86582000,2025-05-24 11:46:27.582,11:46:27.582000,0,50,587,0,3,0
86584000,2025-05-24T11:46:27.584,0,48,547,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,64.0,86584000,2025-05-24 11:46:27.584,11:46:27.584000,0,48,547,0,3,0
86586000,2025-05-24T11:46:27.586,0,32,591,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,66.0,86586000,2025-05-24 11:46:27.586,11:46:27.586000,0,32,591,0,3,0
86588000,2025-05-24T11:46:27.588,0,51,513,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,68.0,86588000,2025-05-24 11:46:27.588,11:46:27.588000,0,51,513,0,3,0
86590000,2025-05-24T11:46:27.590,0,25,560,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,70.0,86590000,2025-05-24 11:46:27.590,11:46:27.590000,0,25,560,0,3,0
86592000,2025-05-24T11:46:27.592,0,46,571,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,72.0,86592000,2025-05-24 11:46:27.592,11:46:27.592000,0,46,571,0,3,0
86594000,2025-05-24T11:46:27.594,0,29,596,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,74.0,86594000,2025-05-24 11:46:27.594,11:46:27.594000,0,29,596,0,3,0
86596000,2025-05-24T11:46:27.596,0,36,579,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,76.0,86596000,2025-05-24 11:46:27.596,11:46:27.596000,0,36,579,0,3,0
86598000,2025-05-24T11:46:27.598,0,33,538,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,78.0,86598000,2025-05-24 11:46:27.598,11:46:27.598000,0,33,538,0,3,0
86600000,2025-05-24T11:46:27.600,0,31,522,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,80.0,86600000,2025-05-24 11:46:27.600,11:46:27.600000,0,31,522,0,3,0
86602000,2025-05-24T11:46:27.602,0,56,534,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,82.0,86602000,2025-05-24 11:46:27.602,11:46:27.602000,0,56,534,0,3,0
86604000,2025-05-24T11:46:27.604,0,36,570,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,84.0,86604000,2025-05-24 11:46:27.604,11:46:27.604000,0,36,570,0,3,0
86606000,2025-05-24T11:46:27.606,0,36,510,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,86.0,86606000,2025-05-24 11:46:27.606,11:46:27.606000,0,36,510,0,3,0
86608000,2025-05-24T11:46:27.608,0,39,561,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,88.0,86608000,2025-05-24 11:46:27.608,11:46:27.608000,0,39,561,0,3,0
86610000,2025-05-24T11:46:27.610,0,44,579,0,0,1,0,0,0,0,0,3,0,0,0,0,Piccola Classic,IPT(TSM)-D,,,8,,,Single,,,,,,,,,30,Agitating,10,Diluent - Starch:99.90%;Lubricant - Magnesium Stearate:0.10%,90.0,86610000,2025-05-24 11:46:27.610,11:46:27.610000,0,44,579,0,3,0
